date;product_id;customer_id;quantity;price;text
2024.09.30;P015;C0028;277;2500;shipment_delay?? carrier=??
2024.03.11;P035;C0011;178;1189;reorder_flag=1 ???
2021.04.22;P019;C0014;187;1189;shipment_delay?? carrier=??
2026.05.12;P030;C0015;187;798;LOT#?? unstable temp log
2026.03.17;P027;C0017;178;1189;batch-check FAIL
2026.05.14;P024;C0023;187;733;promo RX?? code invalid
2021.03.01;P039;C0020;274;2410;LOT#?? unstable temp log
2026.05.14;P046;C0021;160;775;invoice mismatch qty??
2026.11.09;P010;C0019;271;2782;LOT#?? unstable temp log
2025.08.06;P002;C0010;272;2782;LOT#?? unstable temp log
2022.10.17;P041;C0007;86;1189;INV?? missing-line / batch exp??
2026.03.04;P036;C0011;178;1189;batch-check FAIL
2021.01.23;P034;C0011;278;1064;reorder_flag=1 ???
2024.03.01;P045;C0028;136;1189;exp_date?? unclear ###
2026.03.28;P017;C0016;272;2782;LOT#?? unstable temp log
2021.10.14;P039;C0030;52;2410;invoice mismatch qty??
2026.04.28;P011;C0012;187;1189;LOT#?? unstable temp log
2026.10.04;P041;C0003;260;1254;invoice mismatch qty??
2026.01.04;P044;C0022;235;1102;reorder_flag=1 ???
2026.06.20;P010;C0012;272;2782;shipment_delay?? carrier=??
2025.06.06;P012;C0012;272;2782;invoice mismatch qty??
2025.08.05;P028;C0020;272;2782;promo RX?? code invalid
2024.11.23;P019;C0026;246;1220;shipment_delay?? carrier=??
2026.01.07;P016;C0021;246;1102;WH-02 stock_flag=LOW
2025.12.09;P008;C0026;246;1220;batch-check FAIL
2024.02.18;P007;C0026;246;1220;promo RX?? code invalid
2025.11.19;P013;C0026;231;1220;exp_date?? unclear ###
2022.03.09;P039;C0018;200;2410;WH-02 stock_flag=LOW
2024.02.26;P009;C0030;277;2500;INV?? missing-line / batch exp??
2021.06.22;P039;C0028;165;2410;invoice mismatch qty??
2026.01.07;P026;C0030;278;1102;exp_date?? unclear ###
2022.04.09;P045;C0010;187;1189;WH-02 stock_flag=LOW
2025.03.17;P050;C0009;123;1189;batch-check FAIL
2023.02.25;P015;C0001;277;2500;INV?? missing-line / batch exp??
2026.05.14;P030;C0003;187;798;batch-check FAIL
2026.05.15;P043;C0017;167;798;WH-02 stock_flag=LOW
2026.04.12;P005;C0009;187;1321;invoice mismatch qty??
2021.06.17;P039;C0029;110;2410;promo RX?? code invalid
2023.02.28;P004;C0020;278;2500;exp_date?? unclear ###
2026.06.23;P026;C0002;187;1254;invoice mismatch qty??
2024.06.20;P032;C0001;187;1321;promo RX?? code invalid
2024.11.21;P037;C0026;231;1220;reorder_flag=1 ???
2022.09.24;P019;C0025;169;1189;exp_date?? unclear ###
2026.12.27;P015;C0016;273;2782;invoice mismatch qty??
2026.01.08;P005;C0017;248;1102;batch-check FAIL
2021.11.29;P007;C0003;278;1064;storage temp?? 22C??
2023.05.30;P031;C0030;188;1189;storage temp?? 22C??
2026.12.31;P043;C0015;14;688;INV?? missing-line / batch exp??
2021.06.22;P013;C0028;188;1321;promo RX?? code invalid
2024.05.09;P041;C0025;188;1189;WH-02 stock_flag=LOW
2023.04.29;P028;C0030;278;2500;LOT#?? unstable temp log
2026.11.29;P005;C0026;278;1220;LOT#?? unstable temp log
2026.08.20;P013;C0023;188;1256;reorder_flag=1 ???
2024.01.08;P050;C0027;278;1220;storage temp?? 22C??
2021.01.17;P019;C0016;251;1064;exp_date?? unclear ###
2023.08.08;P026;C0021;188;1256;INV?? missing-line / batch exp??
2023.03.01;P001;C0029;278;2500;exp_date?? unclear ###
2024.08.24;P010;C0030;278;2500;shipment_delay?? carrier=??
2021.01.18;P007;C0027;251;1064;batch-check FAIL
2025.01.16;P009;C0014;273;2782;shipment_delay?? carrier=??
2026.04.06;P021;C0010;273;2782;WH-02 stock_flag=LOW
2024.10.27;P001;C0022;278;2500;exp_date?? unclear ###
2025.02.18;P026;C0027;278;1220;storage temp?? 22C??
2026.08.19;P038;C0029;273;2782;batch-check FAIL
2026.11.14;P009;C0001;273;2782;invoice mismatch qty??
2022.07.14;P041;C0018;188;1321;promo RX?? code invalid
2024.06.04;P033;C0026;278;2500;exp_date?? unclear ###
2024.02.27;P045;C0024;231;2278,48;exp_date?? unclear ###
2025.01.25;P017;C0021;273;2782;reorder_flag=1 ???
2024.05.12;P004;C0001;278;2500;promo RX?? code invalid
2026.04.19;P023;C0018;188;1189;shipment_delay?? carrier=??
2024.11.22;P022;C0027;251;1220;invoice mismatch qty??
2021.09.05;P039;C0022;10;2410;storage temp?? 22C??
2024.12.24;P022;C0027;248;1220;exp_date?? unclear ###
2023.03.21;P036;C0006;178;1189;storage temp?? 22C??
2025.09.30;P016;C0028;126;1189;INV?? missing-line / batch exp??
2026.01.09;P049;C0021;246;1102;batch-check FAIL
2026.04.16;P023;C0008;188;1200;WH-02 stock_flag=LOW
2021.03.26;P026;C0014;114;1189;invoice mismatch qty??
2026.05.17;P024;C0030;187;825;reorder_flag=1 ???
2024.09.29;P049;C0023;126;1189;exp_date?? unclear ###
2026.05.18;P029;C0007;160;733;batch-check FAIL
2024.09.03;P049;C0029;200;1189;storage temp?? 22C??
2026.05.18;P030;C0007;268;805;reorder_flag=1 ???
2024.09.15;P049;C0010;11;1189;shipment_delay?? carrier=??
2023.05.03;P005;C0008;188;1256;invoice mismatch qty??
2024.02.17;P050;C0027;248;1220;reorder_flag=1 ???
2021.01.04;P039;C0005;199;2410;promo RX?? code invalid
2026.01.11;P008;C0018;259;1102;INV?? missing-line / batch exp??
2023.07.17;P050;C0008;188;1321;shipment_delay?? carrier=??
2021.12.05;P022;C0015;248;1064;INV?? missing-line / batch exp??
2021.06.18;P037;C0007;188;1256;reorder_flag=1 ???
2026.04.30;P002;C0027;273;2782;exp_date?? unclear ###
2026.06.04;P047;C0007;188;1189;invoice mismatch qty??
2025.09.24;P032;C0028;23;1189;WH-02 stock_flag=LOW
2026.01.11;P031;C0021;278;1102;LOT#?? unstable temp log
2024.06.08;P028;C0010;279;2500;storage temp?? 22C??
2023.06.05;P008;C0005;188;1321;batch-check FAIL
2024.06.08;P045;C0005;188;1189;batch-check FAIL
2026.06.12;P026;C0004;188;1189;WH-02 stock_flag=LOW
2022.09.21;P039;C0005;110;2410;promo RX?? code invalid
2023.08.28;P048;C0001;188;1200;reorder_flag=1 ???
2026.01.13;P034;C0020;235;1102;exp_date?? unclear ###
2021.11.12;P039;C0029;210;2410;invoice mismatch qty??
2025.09.15;P010;C0014;273;2782;exp_date?? unclear ###
2024.07.07;P009;C0013;279;2500;invoice mismatch qty??
2023.03.03;P023;C0013;172;1189;reorder_flag=1 ???
2025.04.28;P017;C0013;274;2782;batch-check FAIL
2023.08.24;P015;C0016;279;2500;shipment_delay?? carrier=??
2021.02.13;P050;C0008;248;1064;shipment_delay?? carrier=??
2021.02.03;P027;C0029;278;1064;promo RX?? code invalid
2026.11.17;P005;C0027;219;1220;exp_date?? unclear ###
2021.12.09;P050;C0019;278;1064;reorder_flag=1 ???
2024.09.05;P050;C0012;17;1189;invoice mismatch qty??
2026.01.14;P019;C0028;246;1102;batch-check FAIL
2026.05.19;P046;C0024;172;798;reorder_flag=1 ???
2024.10.31;P013;C0028;126;1189;INV?? missing-line / batch exp??
2025.03.25;P049;C0006;148;1189;promo RX?? code invalid
2022.03.29;P037;C0008;136;1189;exp_date?? unclear ###
2026.05.29;P013;C0023;189;1256;storage temp?? 22C??
2025.10.27;P045;C0024;126;1189;reorder_flag=1 ???
2026.05.03;P044;C0022;189;1254;storage temp?? 22C??
2025.11.16;P007;C0027;235;1220;batch-check FAIL
2026.02.03;P029;C0016;9;690;shipment_delay?? carrier=??
2021.04.24;P011;C0021;189;1200;WH-02 stock_flag=LOW
2026.01.16;P049;C0022;234;1102;shipment_delay?? carrier=??
2024.08.11;P034;C0021;189;1256;invoice mismatch qty??
2023.08.20;P012;C0004;279;2500;storage temp?? 22C??
2024.02.24;P027;C0027;235;1220;promo RX?? code invalid
2022.10.28;P039;C0001;58;2410;WH-02 stock_flag=LOW
2026.01.12;P003;C0027;231;1220;reorder_flag=1 ???
2022.04.14;P013;C0021;189;1189;promo RX?? code invalid
2022.04.24;P023;C0020;189;1189;WH-02 stock_flag=LOW
2025.02.22;P026;C0007;231;2559,92;invoice mismatch qty??
2021.01.15;P039;C0021;39;2410;shipment_delay?? carrier=??
2025.10.08;P037;C0001;120;1189;exp_date?? unclear ###
2021.09.30;P039;C0027;111;2410;WH-02 stock_flag=LOW
2025.04.24;P009;C0003;274;2782;shipment_delay?? carrier=??
2021.12.07;P011;C0016;265;1064;shipment_delay?? carrier=??
2026.02.21;P029;C0016;13;691;promo RX?? code invalid
2023.11.02;P010;C0007;279;2500;storage temp?? 22C??
2024.04.26;P042;C0016;189;1256;LOT#?? unstable temp log
2022.05.04;P042;C0009;189;1256;LOT#?? unstable temp log
2024.11.11;P008;C0025;231;2264,77;LOT#?? unstable temp log
2026.05.20;P030;C0022;187;850;exp_date?? unclear ###
2025.02.19;P040;C0002;274;2782;exp_date?? unclear ###
2026.06.17;P023;C0008;189;1200;batch-check FAIL
2025.04.23;P009;C0010;274;2782;storage temp?? 22C??
2023.10.20;P005;C0025;126;1189;WH-02 stock_flag=LOW
2022.02.19;P039;C0018;179;2410;invoice mismatch qty??
2026.05.21;P024;C0015;165;825;batch-check FAIL
2024.02.02;P033;C0018;280;2500;exp_date?? unclear ###
2021.06.17;P050;C0004;189;1256;shipment_delay?? carrier=??
2021.11.14;P005;C0002;251;1064;storage temp?? 22C??
2026.09.25;P030;C0016;1;690;exp_date?? unclear ###
2023.03.03;P016;C0011;39;1189;shipment_delay?? carrier=??
2026.04.06;P014;C0022;274;2782;invoice mismatch qty??
2026.12.17;P032;C0027;231;1220;reorder_flag=1 ???
2021.06.24;P018;C0029;190;1189;shipment_delay?? carrier=??
2022.05.10;P042;C0028;190;1256;exp_date?? unclear ###
2026.01.21;P001;C0027;274;2782;storage temp?? 22C??
2024.08.02;P008;C0027;190;1256;reorder_flag=1 ???
2022.05.05;P039;C0017;220;2410;reorder_flag=1 ???
2021.02.26;P023;C0011;251;1064;storage temp?? 22C??
2026.08.17;P028;C0029;274;2782;shipment_delay?? carrier=??
2025.11.29;P005;C0027;225;1220;storage temp?? 22C??
2023.02.17;P026;C0020;231;3180,05;promo RX?? code invalid
2025.08.16;P022;C0025;190;1321;exp_date?? unclear ###
2026.01.05;P003;C0027;234;1220;WH-02 stock_flag=LOW
2025.06.26;P038;C0015;274;2782;LOT#?? unstable temp log
2025.03.31;P013;C0008;126;1189;batch-check FAIL
2025.05.09;P004;C0026;275;2782;promo RX?? code invalid
2024.01.10;P033;C0025;280;2500;exp_date?? unclear ###
2021.07.29;P039;C0002;296;2410;storage temp?? 22C??
2024.07.22;P045;C0024;190;1257;LOT#?? unstable temp log
2025.06.05;P036;C0022;190;1254;INV?? missing-line / batch exp??
2021.12.31;P039;C0007;190;2410;invoice mismatch qty??
2024.11.19;P009;C0015;280;2500;invoice mismatch qty??
2023.09.17;P037;C0007;126;1189;INV?? missing-line / batch exp??
2025.09.13;P038;C0030;275;2782;storage temp?? 22C??
2023.02.20;P010;C0018;280;2500;reorder_flag=1 ???
2026.05.23;P029;C0026;160;798;WH-02 stock_flag=LOW
2021.03.31;P018;C0005;126;1189;INV?? missing-line / batch exp??
2026.03.22;P026;C0002;78;1189;exp_date?? unclear ###
2022.03.05;P011;C0028;60;1189;invoice mismatch qty??
2024.06.30;P002;C0029;280;2500;LOT#?? unstable temp log
2022.10.18;P020;C0024;135;1189;reorder_flag=1 ???
2026.09.29;P043;C0016;14;688;reorder_flag=1 ???
2024.02.11;P048;C0027;225;1220;INV?? missing-line / batch exp??
2024.08.14;P035;C0022;190;1189;exp_date?? unclear ###
2026.05.25;P030;C0028;217;805;WH-02 stock_flag=LOW
2024.03.02;P012;C0007;280;2500;INV?? missing-line / batch exp??
2021.11.18;P006;C0030;259;1064;storage temp?? 22C??
2022.08.17;P006;C0019;190;1189;INV?? missing-line / batch exp??
2026.01.16;P018;C0022;251;1102;shipment_delay?? carrier=??
2024.10.10;P049;C0003;126;1189;batch-check FAIL
2026.11.08;P030;C0016;20;705;promo RX?? code invalid
2024.10.30;P047;C0005;128;1189;exp_date?? unclear ###
2024.11.16;P039;C0016;281;2500;INV?? missing-line / batch exp??
2022.04.19;P037;C0017;190;1321;reorder_flag=1 ???
2023.03.18;P049;C0029;126;1189;promo RX?? code invalid
2023.10.16;P007;C0005;20;1189;reorder_flag=1 ???
2026.05.28;P043;C0008;175;798;exp_date?? unclear ###
2024.02.24;P031;C0027;225;1220;INV?? missing-line / batch exp??
2022.03.08;P005;C0007;95;1189;promo RX?? code invalid
2026.09.11;P021;C0009;275;2782;shipment_delay?? carrier=??
2021.12.29;P032;C0019;278;1064;promo RX?? code invalid
2021.09.19;P039;C0003;213;2410;reorder_flag=1 ???
2025.11.16;P033;C0009;275;2782;invoice mismatch qty??
2024.07.14;P001;C0025;281;2500;promo RX?? code invalid
2021.06.15;P016;C0013;190;1321;INV?? missing-line / batch exp??
2022.02.06;P039;C0024;75;2410;batch-check FAIL
2026.11.20;P046;C0016;9;690;promo RX?? code invalid
2023.06.11;P038;C0007;281;2500;promo RX?? code invalid
2024.01.27;P005;C0016;231;2725,28;promo RX?? code invalid
2026.08.23;P007;C0011;190;1189;reorder_flag=1 ???
2023.11.26;P038;C0018;281;2500;LOT#?? unstable temp log
2025.09.25;P005;C0023;186;1189;storage temp?? 22C??
2021.12.21;P020;C0029;278;1064;batch-check FAIL
2025.07.11;P038;C0025;276;2782;INV?? missing-line / batch exp??
2021.05.28;P048;C0008;190;1189;invoice mismatch qty??
2022.10.12;P026;C0013;142;1189;exp_date?? unclear ###
2021.08.28;P041;C0001;190;1200;shipment_delay?? carrier=??
2024.09.08;P027;C0029;93;1189;LOT#?? unstable temp log
2023.09.08;P011;C0009;99;1189;promo RX?? code invalid
2026.10.23;P009;C0006;276;2782;reorder_flag=1 ???
2025.02.04;P037;C0027;225;1220;promo RX?? code invalid
2023.12.26;P025;C0003;282;2500;shipment_delay?? carrier=??
2025.02.15;P023;C0027;225;1220;shipment_delay?? carrier=??
2023.08.02;P016;C0028;191;1321;invoice mismatch qty??
2025.04.02;P008;C0027;191;1256;WH-02 stock_flag=LOW
2022.09.29;P016;C0014;106;1189;WH-02 stock_flag=LOW
2026.01.18;P017;C0019;276;2782;storage temp?? 22C??
2024.11.04;P003;C0027;225;1220;shipment_delay?? carrier=??
2022.04.27;P036;C0026;191;1189;INV?? missing-line / batch exp??
2026.08.26;P018;C0025;191;1189;WH-02 stock_flag=LOW
2022.03.09;P039;C0010;266;2410;storage temp?? 22C??
2024.10.27;P034;C0018;16;1189;WH-02 stock_flag=LOW
2025.08.01;P013;C0024;191;1321;WH-02 stock_flag=LOW
2024.12.09;P044;C0027;234;1220;shipment_delay?? carrier=??
2026.07.24;P031;C0024;191;1189;storage temp?? 22C??
2022.04.03;P042;C0021;191;1321;promo RX?? code invalid
2026.09.25;P026;C0003;260;1321;reorder_flag=1 ???
2025.10.30;P012;C0009;276;2782;invoice mismatch qty??
2022.02.28;P050;C0002;231;2559,93;WH-02 stock_flag=LOW
2025.08.19;P039;C0030;277;2782;WH-02 stock_flag=LOW
2026.04.09;P026;C0020;191;1189;exp_date?? unclear ###
2026.01.26;P023;C0003;260;2650,14;LOT#?? unstable temp log
2026.01.18;P031;C0018;248;1102;INV?? missing-line / batch exp??
2025.04.16;P014;C0024;277;2782;reorder_flag=1 ???
2026.05.30;P041;C0020;191;1189;reorder_flag=1 ???
2026.02.16;P002;C0028;278;2782;batch-check FAIL
2025.07.05;P037;C0016;191;1189;promo RX?? code invalid
2024.10.29;P042;C0027;123;1189;WH-02 stock_flag=LOW
2026.01.20;P042;C0019;246;1102;shipment_delay?? carrier=??
2022.11.14;P039;C0012;44;2410;LOT#?? unstable temp log
2022.11.03;P023;C0015;231;2709,68;INV?? missing-line / batch exp??
2021.02.07;P049;C0010;235;1064;batch-check FAIL
2023.11.14;P010;C0029;282;2500;WH-02 stock_flag=LOW
2025.02.24;P044;C0013;231;2009,79;WH-02 stock_flag=LOW
2023.10.29;P007;C0019;145;1189;reorder_flag=1 ???
2021.02.06;P005;C0026;251;1064;promo RX?? code invalid
2021.05.30;P034;C0005;191;1189;shipment_delay?? carrier=??
2025.03.12;P039;C0012;278;2782;LOT#?? unstable temp log
2021.01.06;P048;C0004;278;1064;promo RX?? code invalid
2023.06.08;P039;C0016;282;2500;batch-check FAIL
2024.12.26;P020;C0027;234;1220;LOT#?? unstable temp log
2026.04.19;P019;C0002;191;1321;promo RX?? code invalid
2024.03.20;P005;C0008;166;1189;LOT#?? unstable temp log
2025.06.16;P018;C0030;192;1189;batch-check FAIL
2022.07.24;P016;C0029;192;1189;promo RX?? code invalid
2026.01.20;P011;C0023;231;1102;INV?? missing-line / batch exp??
2023.08.27;P040;C0014;282;2500;promo RX?? code invalid
2026.07.31;P007;C0028;192;1189;invoice mismatch qty??
2026.12.16;P029;C0016;9;690;WH-02 stock_flag=LOW
2022.12.19;P050;C0015;231;2716,89;WH-02 stock_flag=LOW
2025.01.31;P020;C0027;234;1220;promo RX?? code invalid
2022.01.23;P039;C0008;163;2410;invoice mismatch qty??
2022.03.30;P026;C0009;85;1189;invoice mismatch qty??
2021.02.21;P020;C0015;251;1064;storage temp?? 22C??
2026.01.22;P050;C0020;251;1102;invoice mismatch qty??
2021.03.06;P050;C0020;126;1189;batch-check FAIL
2022.05.13;P007;C0027;192;1254;INV?? missing-line / batch exp??
2023.09.11;P004;C0027;283;2500;exp_date?? unclear ###
2025.12.25;P044;C0027;234;1220;promo RX?? code invalid
2026.01.22;P044;C0030;279;1102;storage temp?? 22C??
2025.06.30;P003;C0027;192;1200;invoice mismatch qty??
2026.11.23;P008;C0027;246;1220;exp_date?? unclear ###
2026.01.24;P031;C0021;234;1102;exp_date?? unclear ###
2025.05.29;P023;C0027;192;1189;promo RX?? code invalid
2023.06.10;P047;C0021;192;1254;reorder_flag=1 ???
2021.12.10;P031;C0005;278;1064;batch-check FAIL
2026.09.17;P031;C0003;260;1189;INV?? missing-line / batch exp??
2026.07.24;P036;C0016;192;1256;batch-check FAIL
2021.05.01;P039;C0029;86;2410;batch-check FAIL
2025.08.02;P005;C0015;192;1256;LOT#?? unstable temp log
2023.06.11;P013;C0015;192;1189;invoice mismatch qty??
2022.04.24;P026;C0011;192;1254;batch-check FAIL
2025.12.30;P012;C0023;279;2782;invoice mismatch qty??
2022.05.17;P011;C0006;192;1189;WH-02 stock_flag=LOW
2021.06.16;P022;C0005;192;1200;shipment_delay?? carrier=??
2023.10.16;P006;C0021;115;1189;INV?? missing-line / batch exp??
2022.05.21;P039;C0020;121;2410;exp_date?? unclear ###
2022.05.04;P050;C0005;192;1189;storage temp?? 22C??
2021.11.12;P044;C0016;251;1064;shipment_delay?? carrier=??
2023.10.01;P013;C0025;67;1189;LOT#?? unstable temp log
2026.01.27;P043;C0017;14;691;shipment_delay?? carrier=??
2026.03.19;P045;C0024;7;1189;LOT#?? unstable temp log
2024.02.26;P002;C0015;283;2500;batch-check FAIL
2024.04.13;P047;C0002;192;1200;invoice mismatch qty??
2026.11.08;P029;C0017;19;690;batch-check FAIL
2024.11.30;P042;C0027;234;1220;exp_date?? unclear ###
2023.08.12;P007;C0002;192;1200;invoice mismatch qty??
2025.06.05;P049;C0001;192;1321;batch-check FAIL
2025.12.09;P020;C0027;246;1220;shipment_delay?? carrier=??
2026.02.01;P016;C0027;251;1220;exp_date?? unclear ###
2026.01.12;P049;C0027;251;1220;invoice mismatch qty??
2022.09.21;P018;C0014;5;1189;batch-check FAIL
2025.10.31;P016;C0020;196;1189;shipment_delay?? carrier=??
2023.05.21;P003;C0027;193;1321;LOT#?? unstable temp log
2026.12.06;P002;C0018;279;2782;storage temp?? 22C??
2023.11.10;P012;C0011;283;2500;batch-check FAIL
2026.01.26;P006;C0007;235;1102;batch-check FAIL
2026.01.29;P018;C0017;235;1102;WH-02 stock_flag=LOW
2026.04.14;P040;C0030;279;2782;invoice mismatch qty??
2025.01.09;P033;C0024;279;2782;LOT#?? unstable temp log
2024.09.30;P050;C0004;64;1189;batch-check FAIL
2026.07.01;P020;C0027;193;1189;WH-02 stock_flag=LOW
2021.02.22;P034;C0029;251;1064;promo RX?? code invalid
2023.02.26;P012;C0011;283;2500;LOT#?? unstable temp log
2023.07.12;P047;C0020;193;1321;exp_date?? unclear ###
2021.12.19;P039;C0002;280;2410;invoice mismatch qty??
2026.01.18;P037;C0027;251;1220;reorder_flag=1 ???
2021.11.27;P003;C0017;248;1064;exp_date?? unclear ###
2026.02.03;P049;C0020;234;1102;exp_date?? unclear ###
2023.12.25;P026;C0026;231;3004,63;batch-check FAIL
2024.05.04;P018;C0016;193;1189;shipment_delay?? carrier=??
2023.07.28;P002;C0006;283;2500;LOT#?? unstable temp log
2026.05.29;P046;C0021;187;849;LOT#?? unstable temp log
2021.04.11;P007;C0014;193;1189;WH-02 stock_flag=LOW
2022.09.09;P022;C0004;126;1189;exp_date?? unclear ###
2021.11.08;P020;C0009;278;1064;INV?? missing-line / batch exp??
2023.05.06;P034;C0009;193;1200;exp_date?? unclear ###
2023.04.12;P025;C0006;284;2500;reorder_flag=1 ???
2026.02.03;P007;C0021;234;1102;reorder_flag=1 ???
2022.04.28;P018;C0009;193;1321;batch-check FAIL
2021.09.24;P039;C0009;103;2410;exp_date?? unclear ###
2026.02.06;P008;C0017;278;1102;batch-check FAIL
2026.07.23;P008;C0006;193;1200;shipment_delay?? carrier=??
2022.10.21;P006;C0019;147;1189;invoice mismatch qty??
2026.02.22;P031;C0003;260;2513,66;INV?? missing-line / batch exp??
2026.02.16;P036;C0027;257;1220;promo RX?? code invalid
2026.02.07;P031;C0019;251;1102;shipment_delay?? carrier=??
2024.07.23;P004;C0002;284;2500;promo RX?? code invalid
2026.05.30;P043;C0006;289;849;promo RX?? code invalid
2024.03.02;P047;C0023;55;1189;promo RX?? code invalid
2024.11.27;P015;C0023;284;2500;storage temp?? 22C??
2021.05.06;P007;C0004;193;1189;shipment_delay?? carrier=??
2023.04.05;P006;C0030;194;1321;shipment_delay?? carrier=??
2021.12.15;P008;C0021;248;1064;WH-02 stock_flag=LOW
2024.05.17;P009;C0002;284;2500;storage temp?? 22C??
2021.07.19;P016;C0025;194;1254;shipment_delay?? carrier=??
2022.10.30;P039;C0002;52;2410;storage temp?? 22C??
2026.02.10;P030;C0018;14;688;exp_date?? unclear ###
2026.09.13;P029;C0018;19;688;shipment_delay?? carrier=??
2025.04.28;P001;C0027;279;2782;shipment_delay?? carrier=??
2022.03.05;P019;C0008;169;1189;WH-02 stock_flag=LOW
2026.02.07;P041;C0022;251;1102;storage temp?? 22C??
2021.09.27;P039;C0022;77;2410;LOT#?? unstable temp log
2026.09.20;P030;C0018;13;691;promo RX?? code invalid
2022.07.28;P016;C0023;194;1254;LOT#?? unstable temp log
2023.09.22;P027;C0026;126;1189;reorder_flag=1 ???
2025.04.11;P023;C0023;194;1321;storage temp?? 22C??
2022.04.10;P039;C0011;159;2410;promo RX?? code invalid
2024.06.13;P040;C0018;284;2500;INV?? missing-line / batch exp??
2026.02.12;P026;C0018;235;1102;batch-check FAIL
2024.01.09;P001;C0020;284;2500;INV?? missing-line / batch exp??
2026.02.26;P010;C0013;279;2782;promo RX?? code invalid
2022.08.26;P039;C0011;211;2410;invoice mismatch qty??
2023.04.17;P005;C0018;194;1321;INV?? missing-line / batch exp??
2021.07.12;P049;C0015;194;1321;INV?? missing-line / batch exp??
2023.07.04;P010;C0014;284;2500;exp_date?? unclear ###
2022.10.02;P039;C0004;241;2410;exp_date?? unclear ###
2023.07.08;P050;C0011;194;1254;storage temp?? 22C??
2025.05.10;P037;C0011;194;1200;invoice mismatch qty??
2026.02.13;P037;C0016;248;1102;INV?? missing-line / batch exp??
2022.01.28;P039;C0007;222;2410;WH-02 stock_flag=LOW
2022.10.16;P019;C0015;36;1189;invoice mismatch qty??
2023.08.25;P044;C0006;194;1321;reorder_flag=1 ???
2026.10.02;P029;C0018;14;691;batch-check FAIL
2026.01.01;P043;C0019;9;702;reorder_flag=1 ???
2023.09.08;P007;C0007;126;1189;storage temp?? 22C??
2026.05.31;P024;C0024;204;798;exp_date?? unclear ###
2021.11.18;P039;C0011;241;2410;shipment_delay?? carrier=??
2021.05.05;P039;C0020;237;2410;invoice mismatch qty??
2026.06.03;P017;C0008;279;2782;batch-check FAIL
2022.06.02;P018;C0005;194;1254;INV?? missing-line / batch exp??
2026.06.07;P029;C0021;275;798;WH-02 stock_flag=LOW
2026.11.22;P007;C0027;257;1220;WH-02 stock_flag=LOW
2024.04.15;P005;C0003;194;1254;shipment_delay?? carrier=??
2022.10.11;P048;C0007;126;1189;exp_date?? unclear ###
2023.06.10;P022;C0029;195;1189;batch-check FAIL
2025.10.18;P050;C0012;109;1189;promo RX?? code invalid
2026.06.09;P029;C0024;283;798;exp_date?? unclear ###
2026.02.28;P029;C0019;20;699;storage temp?? 22C??
2022.08.19;P042;C0028;195;1189;reorder_flag=1 ???
2026.02.13;P006;C0019;225;1102;reorder_flag=1 ???
2025.01.13;P003;C0025;231;3683,34;invoice mismatch qty??
2022.08.16;P039;C0025;156;2410;exp_date?? unclear ###
2026.06.10;P029;C0016;167;849;LOT#?? unstable temp log
2025.06.07;P041;C0025;195;1256;storage temp?? 22C??
2026.01.14;P013;C0027;257;1220;reorder_flag=1 ???
2026.02.13;P044;C0022;235;1102;invoice mismatch qty??
2026.02.14;P032;C0017;235;1102;promo RX?? code invalid
2023.10.23;P035;C0011;127;1189;promo RX?? code invalid
2024.10.05;P025;C0014;284;2500;reorder_flag=1 ???
2025.01.14;P023;C0020;231;1522,46;promo RX?? code invalid
2021.08.30;P039;C0003;225;2410;batch-check FAIL
2026.05.31;P045;C0025;195;1256;invoice mismatch qty??
2026.02.14;P044;C0027;257;1220;INV?? missing-line / batch exp??
2023.08.24;P019;C0023;195;1256;invoice mismatch qty??
2021.12.13;P011;C0029;251;1064;exp_date?? unclear ###
2022.08.13;P039;C0015;58;2410;WH-02 stock_flag=LOW
2021.02.01;P042;C0023;248;1064;exp_date?? unclear ###
2021.09.10;P039;C0028;269;2410;exp_date?? unclear ###
2026.08.09;P019;C0023;195;1321;INV?? missing-line / batch exp??
2025.09.27;P040;C0017;279;2782;batch-check FAIL
2023.07.25;P038;C0007;284;2500;invoice mismatch qty??
2024.04.03;P007;C0021;195;1256;WH-02 stock_flag=LOW
2026.10.06;P029;C0019;34;691;invoice mismatch qty??
2021.01.23;P039;C0016;295;2410;promo RX?? code invalid
2024.12.28;P012;C0023;284;2500;reorder_flag=1 ???
2026.02.14;P008;C0023;225;1102;LOT#?? unstable temp log
2026.02.27;P044;C0027;257;1220;reorder_flag=1 ???
2024.03.14;P021;C0027;285;2500;LOT#?? unstable temp log
2025.05.08;P022;C0021;195;1189;shipment_delay?? carrier=??
2021.08.21;P019;C0010;195;1189;invoice mismatch qty??
2026.02.19;P036;C0019;278;1102;shipment_delay?? carrier=??
2026.06.11;P043;C0028;172;798;batch-check FAIL
2026.08.05;P032;C0006;195;1321;reorder_flag=1 ???
2026.01.03;P040;C0002;279;2782;shipment_delay?? carrier=??
2025.11.28;P049;C0022;231;3317,05;invoice mismatch qty??
2026.06.11;P043;C0019;160;798;shipment_delay?? carrier=??
2024.10.10;P014;C0005;285;2500;shipment_delay?? carrier=??
2024.08.02;P006;C0029;196;1257;shipment_delay?? carrier=??
2025.10.28;P005;C0011;185;1189;WH-02 stock_flag=LOW
2025.01.17;P002;C0001;279;2782;INV?? missing-line / batch exp??
2026.06.11;P030;C0018;172;849;promo RX?? code invalid
